42009216 2
310411904 2
41976960 -2
34401714816 0
41976449 3
4398088487552 2
41976194 -2
34401714306 -2
41975940 -2
4398088487042 0
8796134998400 -4
8830494736512 -3
8796134998145 -2
17592228020352 1
34401845248 16
103121256448 16
34401779713 4
4432448290816 16
171874222080 16
171840700416 16
172109103104 2
171840667776 0
309279621120 16
171840667649 2
4569887178752 16
8899214213120 16
8830494736385 0
17626587758592 16
42106881 16
42041347 16
4398088552449 16
75530245 16
42008581 16
310411269 0
41975941 2
34401714181 -1
41975817 16
4398088486917 16
8796134998019 16
17592228020225 16
4398088617984 16
13194181574656 16
21990308085760 16
21990274564096 16
21990542966784 -2
21990274531456 -2
22024634269696 16
21990274531329 16
39582460575744 16
209731840 -3
478150912 -2
209715712 16
34569453824 16
209715457 -2
4398256226560 16
142607104 16
75514624 2
343933696 3
75498752 16
34435236608 16
75498241 10
4398122009344 16
68862083328 16
68794990848 -2
68794974720 16
68794974465 16
75514114 -3
8796235628800 16
8796168536320 -2
8796436955392 -2
8796168520192 16
8830528258304 16
8796168519937 16
17592261542144 16
75579648 4
42090752 -2
310460672 4
42025472 3
34401763584 3
42025217 4
4398088536320 4
41992960 2
310395648 3
41960704 -2
34401698560 2
41960193 3
4398088471296 3
68761469184 -3
69029871872 -2
68761436672 -3
137480913152 -2
68761436417 -2
4466807947520 -2
41992450 -4
310395138 2
41959938 -2
34401698050 -3
41959684 -2
4398088470786 -2
8796135014656 -3
8796403417344 3
8796134982144 -2
8830494720256 -2
8796134981889 -2
17592228004096 1
1417675008 4
1384136960 4
2457862400 1
1384120832 4
35743858944 2
1384120577 3
4399430631680 4
847250176 4
310379776 -3
34670117632 3
310379265 3
4398356890368 3
8796940271872 -2
8796403401216 3
8830763139328 2
8796403400961 -2
17592496423168 3
109052928 16
75499008 16
41960960 -4
310380032 4
41945600 16
34401682944 16
41944577 -2
4398088455680 16
68761420800 16
137480897024 16
68761420289 16
4466807931392 16
8796134966272 16
8830494704128 16
8796134965761 16
17592227987968 16
34401682688 16
103121158912 16
34401682177 4
4432448193280 16
171874189568 16
171840651520 2
172109070592 3
171840635392 16
309279588608 16
171840635137 3
4569887146240 16
8899214180608 16
8830494703873 -2
17626587726080 16
41944321 -2
41943811 11
4398088454913 6
68761420035 16
4466807931137 -3
75497733 1
41959685 0
310378757 2
41943557 -2
34401681669 -1
41943305 0
4398088454405 2
8796134965507 16
17592227987713 16
4398088455424 16
13194181477120 16
21990308053248 16
21990274515200 3
21990542934272 3
21990274499072 16
22024634237184 16
21990274498817 1
39582460543232 16
209731586 -3
478150658 -2
209715330 -2
34569453570 -3
209715204 -3
4398256226306 0
142606342 3
75513862 1
343932934 1
75497606 2
34435235846 -3
75497482 3
4398122008582 2
8796235628546 -2
8796168536066 -2
8796168519810 -2
8796168519684 -2
75579394 3
42090498 -2
310460418 2
42025090 2
34401763330 2
42024964 3
4398088536066 3
41992198 2
310394886 2
41959558 2
34401697798 -2
41959434 2
4398088470534 2
8796135014402 -3
8796403417090 0
8796134981762 0
8830494720002 -2
8796134981636 3
17592228003842 3
1417674754 4
1384136706 3
2457862146 -2
1384120450 2
35743858690 2
1384120324 4
4399430631426 4
847249414 0
310378630 2
34670116870 0
310378506 3
4398356889606 3
75498114 -1
41960066 2
310379138 2
41944194 -2
34401682050 -1
41943684 2
4398088454786 2
41943430 2
34401681542 0
41943178 -2
4398088454278 2
8796134965634 -2
8830494703746 -2
8796134965380 -2
17592227987586 0
171874189314 2
171840651266 2
172109070338 2
171840635010 0
309279588354 -2
171840634884 2
4569887145986 3
103121158150 -3
34401681418 1
4432448192518 2
109051912 2
578813960 16
68761419784 16
75497484 4
41959436 2
310378508 4
41943180 -2
34401681420 1
41943060 1
4398088454156 4
8796134965256 2
17592227987460 1
4398088454154 2
13194181476358 2
21990308052994 3
21990274514946 2
21990542934018 3
21990274498690 0
22024634236930 2
21990274498564 3
39582460542978 2
226541568 -5
494944256 4
226508928 4
34586247168 4
226508801 4
4398273019904 0
159465472 10
92422144 7
360792064 12
92356736 11
34452094976 8
92356609 8
4398138867712 10
696270848 10
629194752 4
1166032896 8
629162112 6
34988900352 6
629161985 6
4398675673088 6
159400192 9
92324096 -3
360726784 10
92291584 5
34452029696 4
92291329 8
4398138802432 4
68878876672 9
68811800576 5
68811767936 6
137531244544 6
68811767809 6
4466858278912 3
159399938 5
92323842 -3
360726530 7
92291202 5
34452029442 4
92291076 5
4398138802178 4
8796252422144 9
8796185346048 5
8796185313408 6
8830545051648 6
8796185313281 6
17592278335488 9
192987136 4
92454912 3
59031552 3
327335936 11
58900608 11
34418638848 5
58900481 6
4398105411584 -6
1132511232 -5
595640448 5
34955378688 4
595640321 4
4398642151424 4
327205120 4
58769920 -6
34418508032 -4
58769665 3
4398105280768 -3
69046681600 5
68778246272 5
137497722880 3
68778246145 4
4466824757248 4
327204866 3
58769538 7
34418507778 5
58769412 -5
4398105280514 3
8796420227072 4
8796151791744 5
8830511529984 4
8796151791617 4
17592244813824 5
461389824 4
327303168 4
864108544 12
327237760 11
34686976000 11
327237633 11
4398373748736 11
327172608 8
34686910720 6
327172353 7
4398373683456 6
327172226 8
34686910466 4
327172100 4
4398373683202 6
192954496 6
58867840 7
58802560 7
34418540672 10
58802305 6
4398105313408 11
1132478592 7
595607936 4
34955346048 6
595607681 6
4398642118784 6
92291712 5
58770048 11
327172736 8
58737792 4
34418475648 5
58737281 5
4398105248384 5
68778213760 4
137497690240 6
68778213505 6
4466824724608 4
58737026 4
34418475138 4
58736772 6
4398105247874 5
8796151759232 4
8830511497344 4
8796151758977 6
17592244781184 6
34552692736 4
34418606080 4
103138017280 8
34418540545 8
4432465051648 8
35492216832 6
103674822656 4
34955345921 6
4433001857024 6
34418475520 4
103137952000 4
34418475265 4
4432464986368 4
171890982912 6
171857461248 5
171857428608 6
309296381952 4
171857428481 6
4569903939584 4
103137951746 4
34418475012 4
4432464986114 4
8899230973952 3
8830511497217 4
17626604519424 5
192954369 6
58867713 7
58802179 9
4398105313281 8
1132478465 10
595607555 7
4398642118657 6
58737153 7
58736899 8
4398105248001 4
137497690113 6
68778213379 7
4466824724481 5
92291077 5
58769413 4
327172101 6
58736773 5
34418475013 4
58736649 6
4398105247749 5
8796151758851 7
17592244781057 6
4398239465472 3
4398105378816 3
13194198335488 9
4399178989568 3
13194735140864 7
4398105248256 3
13194198270208 4
4535544201216 3
13262917746688 4
4398105247748 3
13194198269954 4
21990324846592 5
21990291324928 -6
21990291292288 5
22024651030528 4
21990291292161 5
39582477336576 3
75710464 5
42287104 4
310591488 4
42156160 5
34401894400 3
42156033 5
4398088667136 5
58998784 3
42352640 1
25837568 1
294010880 11
25575552 7
34385313792 4
25575425 7
4398072086528 1
562315264 -1
1099055104 3
562184320 5
34921922560 4
562184193 6
4398608695296 3
25444608 0
293748992 4
25313792 4
34385051904 3
25313537 4
4398071824640 0
68744921088 -2
69013225472 3
68744790144 4
137464266752 10
68744790017 10
4466791301120 3
25444354 -1
293748738 1
25313410 2
34385051650 3
25313284 1
4398071824386 -1
8796118466560 2
8796386770944 2
8796118335616 3
8830478073856 3
8796118335489 10
17592211357696 11
293945344 11
830685184 12
293814400 11
34653552640 11
293814273 11
4398340325376 11
1384202240 4
1367490560 11
1367425152 11
1367425025 11
830554368 4
293683712 6
34653421824 6
293683457 7
4398340194560 6
69550030848 4
69013160064 6
137732636672 8
69013159937 6
4467059671040 9
830554114 4
293683330 6
34653421570 4
293683204 4
4398340194306 4
8796923576320 4
8796386705536 4
8830746443776 8
8796386705409 6
17592479727616 4
25510016 4
25379200 14
34385117312 10
25378945 10
4398071890048 11
1098989696 7
562119040 5
34921857152 6
562118785 6
4398608629888 6
42025600 3
25313920 0
293683840 11
25248896 3
34384986752 9
25248385 9
4398071759488 11
68744724864 4
137464201344 6
68744724609 6
4466791235712 4
25248130 4
34384986242 4
25247876 6
4398071758978 5
8796118270336 4
8830478008448 3
8796118270081 6
17592211292288 6
34385248256 8
103104593920 8
34385117185 8
4432431628288 8
35458727936 6
103641333760 4
34921857025 6
4432968368128 6
34384986624 4
103104463104 3
34384986369 4
4432431497472 4
171840716800 3
171824005120 3
172092375040 8
171823939712 6
309262893056 4
171823939585 6
4569870450688 4
103104462850 4
34384986116 4
4432431497218 4
8899197485056 3
8830478008321 4
17626571030528 4
25509889 4
25378819 9
4398071889921 8
1098989569 10
562118659 7
4398608629761 6
25248257 7
25248003 8
4398071759105 5
137464201217 6
68744724483 7
4466791235585 5
42024965 4
25313285 3
293683205 6
25247877 5
34384986117 4
25247753 6
4398071758853 5
8796118269955 7
17592211292161 6
4398072020992 9
13194164912128 9
4399145500672 4
13194701651968 7
4398071759360 3
13194164781312 5
4535510712320 4
13262884257792 4
4398071758852 5
13194164781058 5
21990274580480 3
21990257868800 3
21990526238720 5
21990257803392 5
22024617541632 4
21990257803265 5
39582443847680 5
578994176 2
562348032 2
1099087872 -5
562217088 13
34921955328 2
562216961 5
4398608728064 3
2709569536 -4
1635827840 13
35995566080 5
1635827713 12
4399682338816 5
34921824512 0
562086145 -2
4398608597248 3
4467328073728 -3
1098956802 -5
562086018 2
34921824258 -3
562085892 -3
4398608596994 -3
8831014846464 -3
2206220288 2
2172731392 9
3246440448 2
5393891328 3
3246407808 6
37606146048 6
3246407681 5
4401292918784 3
2172666112 -2
35458662656 3
1098924289 4
4399145435392 3
4467864911872 -1
2172665858 -3
1098924162 2
35458662402 2
1098924036 2
4399145435138 -2
8831551684608 1
2709536896 3
1635795328 13
35995533440 6
1635795073 12
4399682306176 6
562086528 5
1098924672 5
562054272 4
34921792128 5
562053761 5
4398608564864 5
4467328041088 3
562053506 1
34921791618 4
562053252 4
4398608564354 3
8831014813824 3
37069275136 2
104715010048 13
35995533313 5
4434042044416 6
34921792000 4
103641268480 3
34921791745 3
4432968302848 3
172360777728 4
172897615872 3
172360745088 4
309799698432 4
172360744961 4
4570407256064 4
103641268226 2
34921791492 4
4432968302594 4
8899734290432 0
8831014813697 4
17627107835904 2
2709536769 4
1635794947 11
4399682306049 5
562053633 6
562053379 6
4398608564481 4
4467328040961 4
562085893 3
1098924037 2
562053253 4
34921791493 4
562053129 4
4398608564229 4
4400756047872 2
13195775328256 7
4398608564736 3
13194701586688 4
4536047517696 -1
13263421063168 3
4398608564228 3
13194701586434 3
21990794641408 -5
21991331479552 3
21990794608768 4
22025154347008 4
21990794608641 4
39582980653056 4
42123520 -2
25477376 2
293781760 4
25346560 -6
34385084672 4
25346305 4
4398071857408 6
293651200 4
25216256 -2
34384954112 4
25215745 4
4398071726848 6
69013127424 -2
68744692224 -5
137464168704 -1
68744691969 2
4466791203072 -3
293650690 1
34384953602 -3
4398071726338 -3
8796386672896 2
8796118237696 -5
8830477975808 -3
8796118237441 2
17592211259648 2
830489344 5
293618944 4
34653356800 4
293618433 4
4398340129536 4
69013094912 4
69013094657 4
830488834 3
293618178 3
34653356290 2
293617924 4
4398340129026 4
8796923511040 3
8796386640384 3
8830746378496 3
8796386640129 4
17592479662336 4
58737664 3
25248768 3
562054144 3
25216512 -6
293619200 3
25184768 -4
34384922112 3
25183745 6
4398071694848 0
68744659968 0
137464136192 -1
68744659457 3
4466791170560 -1
25183234 -2
34384921090 -3
4398071693826 -3
8796118205440 3
8830477943296 1
8796118204929 4
17592211227136 4
34384921856 3
103104398080 4
34384921345 4
4432431432448 5
171823907072 0
172092309760 4
171823874560 3
309262827776 3
171823874305 4
4569870385408 3
103104397570 3
34384920836 3
4432431431938 3
8899197419776 -3
8830477943041 3
17626570965248 0
25183489 3
25182979 4
4398071694081 5
137464135937 3
68744659203 6
4466791170305 2
25215237 2
293617925 5
25182725 3
34384920837 4
25182473 4
4398071693573 3
8796118204675 6
17592211226881 6
4398071694592 3
13194164716288 5
4535510647040 -2
13262884192512 0
4398071693572 3
13194164715778 3
21990257770752 -3
21990526173440 5
21990257738240 3
22024617476352 3
21990257737985 4
39582443782400 3
68761600000 2
68744953856 3
69013258240 3
68744822912 12
137464299520 3
68744822785 12
4466791333888 2
206183645312 4
343622598656 4
206183645185 5
4604230156288 4
68744691842 2
137464168450 -3
68744691716 4
4466791202818 -1
68744692352 5
68744660096 3
137464136320 5
68744659585 4
4466791170688 4
206183612800 3
343622566016 4
206183612545 5
4604230123648 4
68744659330 2
137464135810 3
68744659076 4
4466791170178 3
274936643584 3
274903154688 3
274903089408 -3
412342075392 3
412342042752 5
687219949568 0
412342042625 5
4810388553728 -11
274903089154 -3
137464135684 4
4535510646786 -2
343622565889 4
206183612419 5
4604230123521 4
68744691717 4
68744659077 4
137464135685 5
68744658953 4
4466791170053 3
4741669076992 3
13400323145728 4
4466791170052 3
13262884192258 4
22058977247232 -3
22058977214592 2
22127696691200 0
22058977214465 3
39651163258880 3
42123266 -3
25477122 -3
293781506 2
25346178 4
34385084418 5
25346052 -3
4398071857154 2
293650438 3
25215110 2
34384953350 4
25214986 -2
4398071726086 2
8796386672642 -4
8796118237314 2
8830477975554 3
8796118237188 3
17592211259394 3
830488582 -4
293617798 4
34653356038 4
293617674 3
4398340128774 4
8796386640002 4
8796386639876 2
25215618 5
293618306 6
25183362 4
34384921218 4
25182852 5
4398071693954 5
25182598 4
34384920710 4
25182346 3
4398071693446 4
8796118204802 2
8830477942914 3
8796118204548 4
17592211226754 4
171823906818 5
172092309506 4
171823874178 4
309262827522 4
171823874052 4
4569870385154 4
103104397318 4
34384920586 4
4432431431686 4
8899197419522 -2
8830477942788 3
17626570964994 3
58736648 6
25247752 6
562053128 5
25182472 4
68744658952 4
25214988 -5
293617676 4
25182348 4
34384920588 4
25182228 2
4398071693324 4
8796118204424 5
17592211226628 4
4398071693322 3
13194164715526 4
21990257770498 -4
21990526173186 5
21990257737858 4
22024617476098 4
21990257737732 3
39582443782146 3
8796135145472 2
8796118499328 3
8796386803712 3
8796118368384 5
8830478106624 2
8796118368257 4
17592211390464 3
26388304281728 4
26422664019968 0
26388304281601 4
43980490326016 5
8796118237824 5
8796118205568 4
8830477943424 4
8796118205057 4
17592211227264 5
26388304249216 4
26422663987328 2
26388304248961 4
43980490293376 5
8967916929024 4
8967916896384 4
9105355849728 4
8967916896257 4
17764009918464 5
26491383463936 3
26422663987201 4
44014850031616 3
8796118237189 4
8796118204549 4
8830477942789 4
8796118204425 4
17592211226629 5
26388304248835 5
43980490293249 5
35184430825472 11
35184397336576 8
35184397271296 4
35184397271042 5
52776583348224 4
52776583315584 4
52810943053824 3
52776583315457 4
87960955404288 4
226492800 4
34586230912 4
226492545 4
4398273003648 4
159416448 6
92340352 5
92307840 4
34452045952 4
92307585 6
4398138818688 6
696254592 16
1166016640 16
629145984 16
629145729 16
4398675656832 6
159384192 7
92275840 6
34452013696 5
92275329 5
4398138786432 5
68878860416 16
68811751808 16
137531228288 16
68811751553 16
4466858262656 6
159383682 6
92275074 3
34452013186 5
92274820 5
4398138785922 5
8796252405888 5
8796185297280 4
8796185297025 4
17592278319232 5
192938368 4
58786176 3
34418491776 4
58753409 4
4398105264512 4
1132462464 16
34955329920 4
595591553 16
4398642102656 4
92276096 -3
58738048 7
327157120 3
58722688 5
34418460032 5
58721665 4
4398105232768 4
137497674112 16
68778197377 16
4466824708480 4
34418459010 2
58720644 3
4398105231746 3
8830511481216 4
8796151742849 4
17592244765056 4
34552676480 4
34418524288 3
34418491521 5
4432465002624 4
34418459776 4
103137936000 5
34418459265 4
4432464970368 5
34418458756 5
4432464969858 4
192938113 4
58785921 4
58753155 7
4398105264257 6
1132462209 16
595591299 16
4398642102401 6
58721409 3
58720899 4
4398105232001 4
137497673857 16
68778197123 16
4466824708225 6
92274821 5
58720645 4
34418458757 4
58720393 4
4398105231493 4
8796151742595 4
17592244764801 4
4398239449216 4
4398105297024 5
13194198286464 6
4399178973312 4
13194735124608 6
4398105232512 4
13194198254208 5
4535544184960 6
13262917730432 6
4398105231492 5
13194198253698 5
21990324830336 4
21990291276160 4
21990291275905 4
39582477320320 4
58851456 2
25493632 2
25362816 2
34385100928 2
25362561 4
4398071873664 4
34921840768 2
25297536 2
25232512 4
34384970368 3
25232001 4
4398071743104 5
25297026 -3
34384969858 -3
4398071742594 3
8796118319232 -3
8796118253952 -4
8830477992064 -3
8796118253697 0
17592211275904 3
25330048 4
34385002880 12
25264513 14
4398071775616 12
34921808256 3
41977216 -2
25232768 -3
293635456 3
25201024 4
34384938368 3
25200001 5
4398071711104 4
34384937346 0
4398071710082 2
8830477959552 1
8796118221185 2
17592211243392 3
34385068160 3
103104479360 7
34385002625 5
4432431513728 5
34921808001 3
34384938112 3
103104414336 4
34384937601 3
4432431448704 4
171823923328 2
171823890816 3
309262844032 3
171823890561 4
4569870401664 3
103104413826 3
34384937092 2
4432431448194 3
8899197436032 -2
8830477959297 2
17626570981504 -2
25329793 4
25264259 6
4398071775361 6
25199745 3
25199235 4
4398071710337 4
25231493 3
25198981 3
34384937093 4
25198729 4
4398071709829 4
8796118220931 4
17592211243137 4
4398071840896 3
13194164797568 6
4398071710848 4
13194164732544 5
4398071709828 4
13194164732034 4
21990257787008 4
21990257754496 4
22024617492608 3
21990257754241 4
39582443798656 4
2206204032 16
5393875072 16
3246391680 16
3246391425 16
4401292902528 3
2172650112 16
1098908800 16
1098908289 16
4399145419392 4
2172649602 16
1098908034 16
1098907780 16
4399145418882 2
2709520768 16
1635778945 16
4399682290048 13
578815360 16
562054528 8
1098909056 16
562039168 16
34921776512 -3
562038145 16
4398608549248 5
562037124 16
4398608548226 2
2709520513 16
1635778691 16
4399682289793 10
562037889 16
562037379 16
4398608548481 4
1098907781 16
562037125 16
562036873 16
4398608547973 4
4400756031616 4
13195775312000 10
4398608548992 4
13194701570688 5
4398608547972 4
13194701570178 4
21991331463296 4
21990794592640 4
21990794592385 4
39582980636800 4
75499136 3
41961088 3
310380160 3
41945728 3
34401683072 2
41944705 3
4398088455808 3
25216640 5
293619328 6
25184896 5
34384922240 5
25183873 5
4398071694976 5
830473856 5
293603968 4
34653341312 5
293602945 5
4398340114048 6
58722432 4
25200768 2
562038912 16
41946240 1
25185408 4
293604480 4
25171072 4
34384907392 4
25169025 3
4398071680128 3
68744644736 16
137464120448 16
68744643713 16
4466791154816 3
25168002 4
34384905346 4
25166980 4
4398071678082 4
8796118190208 2
8830477927552 3
8796118189185 3
17592211211392 4
34384906880 5
103104382592 4
34384905857 4
4432431416960 5
171840635520 2
171823874688 4
171823858816 4
171823858305 4
103104381570 4
34384904836 5
4432431415938 4
8899197403776 2
8830477927041 3
17626570949248 4
25168513 5
25167491 11
4398071678593 4
137464119937 16
68744643203 16
4466791154305 4
41943685 3
25182853 4
293601925 4
25166981 2
34384904837 3
25166473 3
4398071677573 3
8796118188675 4
17592211210881 4
4398071679616 5
13194164700800 5
4535510631040 5
13262884176512 5
4398071677572 5
13194164699778 5
21990274499200 3
21990257738368 4
21990526157440 4
21990257722496 3
22024617460352 4
21990257721985 4
39582443766400 4
68761421184 16
68744660352 5
69013079424 -3
68744644992 16
137464120704 16
68744643969 16
4466791155072 5
343622549888 16
206183596417 16
4604230107520 5
137464119682 16
68744642948 16
4466791154050 3
274936627328 16
274903073408 16
412342026624 16
687219933312 16
412342026369 16
4810388537472 6
274903072898 16
137464119428 16
4535510630530 3
343622549633 16
206183596163 16
4604230107265 7
68744642949 16
137464119429 16
68744642697 16
4466791153797 4
4741669060736 3
13400323129472 6
4466791153796 4
13262884176002 4
22058977198464 4
22127696674944 4
22058977198209 4
39651163242624 4
41944450 0
25183618 4
293602690 -4
25168258 0
34384905602 -3
25167236 -3
4398071678338 0
34384904582 4
25166218 2
4398071677318 4
8830477926786 -1
8796118188420 3
17592211210626 3
103104381062 4
34384904330 2
4432431415430 4
8830477926532 4
58720392 4
25198728 4
562036872 16
25166472 4
68744642696 16
25166220 -3
34384904332 2
25165972 3
4398071677068 2
8796118188168 4
17592211210372 4
4398071677066 3
13194164699270 4
21990257721730 3
22024617459842 4
21990257721476 4
39582443765890 3
8796134966656 -3
8796118205824 4
8796386624896 -3
8796118190464 4
8830477927808 -3
8796118189441 4
17592211211648 3
26388304232833 4
43980490277248 4
8796118188421 4
8796118188169 4
17592211210373 4
26388304232579 4
43980490276993 4
35184430809216 11
35184397287552 4
35184397255296 4
35184397254786 4
52776583299456 4
52776583299201 4
87960955388032 4
226492419 6
4398273003521 4
159416321 16
92340225 16
92307459 16
4398138818561 16
696254465 16
1166016513 16
629145603 16
159383809 10
92275201 6
92274947 9
4398138786049 6
68878860289 16
137531228161 16
68811751427 16
159383557 6
92274697 6
4398138785797 6
8796252405761 6
8796185296899 6
17592278319105 6
192937987 6
58785795 16
4398105264131 16
1132462083 16
4398642102275 16
58720771 6
4398105231619 6
137497673731 16
4466824708099 7
92274699 6
58736651 6
327155723 3
58720395 4
34418458635 4
58720275 5
4398105231371 5
17592244764675 6
4398239449089 6
4398105296897 16
4398105231873 6
4398105231369 5
13194198253573 6
58851329 16
25493505 16
25362435 16
4398071873537 16
25296901 16
25231369 16
4398071742469 16
8796118319105 16
8796118253571 16
17592211275777 16
25329667 16
4398071775235 16
41975819 16
25231371 16
293634059 4
25198731 4
34384936971 4
25198611 16
4398071709707 16
17592211243011 16
4398071840769 16
13194164797441 16
4398071709705 16
13194164731909 16
21990257786881 16
21990257754115 16
39582443798529 16
2206203905 16
5393874945 16
3246391299 16
2172649477 16
1098907657 16
2709520387 16
578813963 16
562053131 3
1098907659 16
562036875 16
34921775115 4
562036755 16
4398608547851 16
58721281 6
25168385 10
25167363 6
4398071678465 6
68744643585 16
137464119809 16
68744643075 16
4466791154177 3
25166853 3
25166345 6
4398071677445 4
8796118189057 16
8796118188547 16
17592211210753 16
25167107 4
4398071677699 11
137464119555 16
4466791153923 3
41943307 0
25182475 4
293601547 3
25166347 7
34384904459 4
25166099 5
4398071677195 5
17592211210499 16
4398071678209 3
13194164699905 9
4398071677193 5
13194164699397 5
21990257721857 5
21990257721603 5
39582443766017 4
274936627201 16
274903073025 16
687219933185 16
412342026243 16
274903072773 16
137464119305 16
343622549507 16
68761419787 16
68744658955 4
69013078027 3
68744642699 16
137464119307 16
68744642579 16
4466791153675 4
75497485 3
41959437 0
310378509 3
41943181 3
34401681421 0
41943061 2
4398088454157 0
25214989 4
293617677 5
25182349 5
34384920589 4
25182229 4
4398071693325 5
830472205 -6
293601421 4
34653339661 3
293601301 2
4398340112397 4
25166221 14
34384904333 5
25165973 4
4398071677069 5
103104380941 4
34384904213 4
4432431415309 5
58720273 5
25198609 16
562036753 16
25166097 5
68744642577 16
41943065 0
25182233 4
293601305 0
25165977 4
34384904217 4
25165865 4
4398071676953 4
8796118188049 4
17592211210249 4
4398071676949 4
13194164699149 5
21990274498565 0
21990257737733 4
21990257721477 4
21990257721353 4
8796134965259 1
8796118204427 4
8796386623499 3
8796118188171 4
8830477926411 2
8796118188051 4
17592211210251 4
43980490276867 4
35184430809089 11
35184397287425 16
35184397254913 16
35184397254661 4
52776583299075 4
87960955387905 3
218169344 16
486572032 -2
218136704 -2
34577874944 16
218136577 16
4398264647680 16
151093248 16
84049920 16
352419840 15
83984512 0
34443722752 16
83984385 16
4398130495488 16
69071831040 -3
83918978 -3
8796244049920 16
8796176973824 16
8796445376512 -3
8796176941184 -3
8830536679424 16
8796176941057 16
17592269963264 16
184614912 16
117571584 16
385941504 -4
117506176 -5
34477244416 16
117506049 16
4398164017152 16
84082688 16
50659328 16
318963712 16
50528384 0
34410266624 16
50528257 16
4398097039360 16
69038309376 -3
50397314 -3
8796143484928 16
8796411854848 -4
8796143419520 -5
8830503157760 16
8796143419393 16
17592236441600 16
453017600 -1
922779648 -5
385908864 -5
34745647104 1
385908737 2
4398432419840 2
318930944 -8
855736320 15
318865536 0
34678603776 15
318865409 2
4398365376512 15
1426096128 -2
1392574464 0
2466283520 0
1392541824 -2
35752280064 3
1392541697 -2
4399439052800 2
318800129 -2
69575147520 -5
69038276736 -4
137757753344 -4
69038276609 -3
4467084787712 -2
318800002 -2
8796948692992 -5
8796411822208 -5
8830771560448 0
8796411822081 -4
17592504844288 -2
184582272 0
117473664 -5
34477211776 -3
117473409 2
4398163984512 0
50495616 -3
50430336 1
34410168448 -3
50430081 2
4398096941184 3
34946973824 -4
83919488 -1
50397824 0
318800512 -2
50365568 2
34410103424 2
50365057 -1
4398096876160 2
50364802 -3
34410102914 2
50364548 2
4398096875650 2
8796143387008 -5
8830503125120 -3
8796143386753 0
17592236408960 -1
34544320512 16
103196688384 16
34477211649 2
4432523722752 16
34410233856 16
103129645056 16
34410168321 2
4432456679424 16
171882610688 16
171849089024 16
172117491712 3
171849056384 -1
309288009728 16
171849056257 1
4569895567360 16
8899222601728 16
8830503124993 -1
17626596147200 16
184582145 16
117473283 16
4398163984385 16
50495489 16
50429955 16
4398096941057 16
83918853 16
50397189 16
318799877 -2
50364549 -1
34410102789 0
50364425 16
4398096875525 16
8796143386627 16
17592236408833 16
4398231093248 16
13194257006592 16
4398097006592 16
13194189963264 16
21990316474368 16
21990282952704 16
21990551355392 2
21990282920064 -2
22024642658304 16
21990282919937 16
39582468964352 16
167870464 16
100827136 16
369197056 -5
100761728 -4
34460499968 16
100761601 16
4398147272704 16
50626560 16
17465344 16
285638656 -6
17203328 -3
34376941568 16
17203201 16
